F00679,F00727,F00261,F00709,F00043,F00056,F00645,F00004,F01286,F01287,F01289,F01290
0.216477273,68.14118457,11.0,0.398727171,C3,2.0,AM,"Chen W, Zeng H, Eissenstat DM, Guo D. 2013. Variation of first-order root traits across climatic gradients and evolutionary trends in geological time. Global Ecology and Biogeography 22: 846-856.",Dacrycarpus,imbricatus,Podocarpaceae,Pinales
0.285606061,33.19543752,9.9,0.470215446,C3,3.0,AM,"Chen W, Zeng H, Eissenstat DM, Guo D. 2013. Variation of first-order root traits across climatic gradients and evolutionary trends in geological time. Global Ecology and Biogeography 22: 846-856.",Dacrycarpus,imbricatus,Podocarpaceae,Pinales
0.222440945,65.21726451,17.9,0.39456457,C3,1.0,AM,"Chen W, Zeng H, Eissenstat DM, Guo D. 2013. Variation of first-order root traits across climatic gradients and evolutionary trends in geological time. Global Ecology and Biogeography 22: 846-856.",Ulmus,macrocarpa,Ulmaceae,Rosales
0.279545455,54.5082205,14.8,0.298911932,C3,2.0,AM,"Chen W, Zeng H, Eissenstat DM, Guo D. 2013. Variation of first-order root traits across climatic gradients and evolutionary trends in geological time. Global Ecology and Biogeography 22: 846-856.",Ulmus,macrocarpa,Ulmaceae,Rosales
0.333490566,31.14248536,12.1,0.367612061,C3,3.0,AM,"Chen W, Zeng H, Eissenstat DM, Guo D. 2013. Variation of first-order root traits across climatic gradients and evolutionary trends in geological time. Global Ecology and Biogeography 22: 846-856.",Ulmus,macrocarpa,Ulmaceae,Rosales
0.25474537,61.11342593,25.1,0.321041293,C3,1.0,AM + EM,"Chen W, Zeng H, Eissenstat DM, Guo D. 2013. Variation of first-order root traits across climatic gradients and evolutionary trends in geological time. Global Ecology and Biogeography 22: 846-856.",Ulmus,davidiana,Ulmaceae,Rosales
0.248648649,47.0,21.2,0.438167399,C3,2.0,AM + EM,"Chen W, Zeng H, Eissenstat DM, Guo D. 2013. Variation of first-order root traits across climatic gradients and evolutionary trends in geological time. Global Ecology and Biogeography 22: 846-856.",Ulmus,davidiana,Ulmaceae,Rosales
0.335416667,27.76785714,18.2,0.407566502,C3,3.0,AM + EM,"Chen W, Zeng H, Eissenstat DM, Guo D. 2013. Variation of first-order root traits across climatic gradients and evolutionary trends in geological time. Global Ecology and Biogeography 22: 846-856.",Ulmus,davidiana,Ulmaceae,Rosales
0.235897436,71.42969735,19.0,0.320320604,C3,1.0,AM,"Chen W, Zeng H, Eissenstat DM, Guo D. 2013. Variation of first-order root traits across climatic gradients and evolutionary trends in geological time. Global Ecology and Biogeography 22: 846-856.",Malus,baccata,Rosaceae,Rosales
0.29,45.5320197,18.7,0.332504261,C3,2.0,AM,"Chen W, Zeng H, Eissenstat DM, Guo D. 2013. Variation of first-order root traits across climatic gradients and evolutionary trends in geological time. Global Ecology and Biogeography 22: 846-856.",Malus,baccata,Rosaceae,Rosales
0.476923077,23.18241758,16.8,0.241465299,C3,3.0,AM,"Chen W, Zeng H, Eissenstat DM, Guo D. 2013. Variation of first-order root traits across climatic gradients and evolutionary trends in geological time. Global Ecology and Biogeography 22: 846-856.",Malus,baccata,Rosaceae,Rosales
0.476089015,17.68724614,12.0,0.317594947,C3,1.0,AM,"Chen W, Zeng H, Eissenstat DM, Guo D. 2013. Variation of first-order root traits across climatic gradients and evolutionary trends in geological time. Global Ecology and Biogeography 22: 846-856.",Pyrus,betulifolia,Rosaceae,Rosales
0.563401109,12.1594722,10.4,0.329883054,C3,2.0,AM,"Chen W, Zeng H, Eissenstat DM, Guo D. 2013. Variation of first-order root traits across climatic gradients and evolutionary trends in geological time. Global Ecology and Biogeography 22: 846-856.",Pyrus,betulifolia,Rosaceae,Rosales
0.644117647,8.033898305,8.7,0.381991237,C3,3.0,AM,"Chen W, Zeng H, Eissenstat DM, Guo D. 2013. Variation of first-order root traits across climatic gradients and evolutionary trends in geological time. Global Ecology and Biogeography 22: 846-856.",Pyrus,betulifolia,Rosaceae,Rosales
0.198026316,59.77889504,18.4,0.543145802,C3,1.0,AM,"Chen W, Zeng H, Eissenstat DM, Guo D. 2013. Variation of first-order root traits across climatic gradients and evolutionary trends in geological time. Global Ecology and Biogeography 22: 846-856.",Sorbus,aucuparia,Rosaceae,Rosales
0.227380952,53.65410053,16.2,0.458985584,C3,2.0,AM,"Chen W, Zeng H, Eissenstat DM, Guo D. 2013. Variation of first-order root traits across climatic gradients and evolutionary trends in geological time. Global Ecology and Biogeography 22: 846-856.",Sorbus,aucuparia,Rosaceae,Rosales
0.272340426,33.32432737,13.7,0.515139095,C3,3.0,AM,"Chen W, Zeng H, Eissenstat DM, Guo D. 2013. Variation of first-order root traits across climatic gradients and evolutionary trends in geological time. Global Ecology and Biogeography 22: 846-856.",Sorbus,aucuparia,Rosaceae,Rosales
0.173529412,172.2821657,24.9,0.396769825,C3,1.0,AM,"Chen W, Zeng H, Eissenstat DM, Guo D. 2013. Variation of first-order root traits across climatic gradients and evolutionary trends in geological time. Global Ecology and Biogeography 22: 846-856.",Aphanamixis,polystachya,Meliaceae,Sapindales
0.2285,89.9483369,23.7,0.355251456,C3,2.0,AM,"Chen W, Zeng H, Eissenstat DM, Guo D. 2013. Variation of first-order root traits across climatic gradients and evolutionary trends in geological time. Global Ecology and Biogeography 22: 846-856.",Aphanamixis,polystachya,Meliaceae,Sapindales
0.331,32.06783618,15.5,0.375355111,C3,3.0,AM,"Chen W, Zeng H, Eissenstat DM, Guo D. 2013. Variation of first-order root traits across climatic gradients and evolutionary trends in geological time. Global Ecology and Biogeography 22: 846-856.",Aphanamixis,polystachya,Meliaceae,Sapindales
0.886523438,9.100844511,22.3,0.178011471,,1.0,AM,"Chen W, Zeng H, Eissenstat DM, Guo D. 2013. Variation of first-order root traits across climatic gradients and evolutionary trends in geological time. Global Ecology and Biogeography 22: 846-856.",Dysoxylum,excelsum,Meliaceae,Sapindales
1.001666667,6.827040195,21.4,0.185879383,,2.0,AM,"Chen W, Zeng H, Eissenstat DM, Guo D. 2013. Variation of first-order root traits across climatic gradients and evolutionary trends in geological time. Global Ecology and Biogeography 22: 846-856.",Dysoxylum,excelsum,Meliaceae,Sapindales
1.1025,5.301324503,21.2,0.197591629,,3.0,AM,"Chen W, Zeng H, Eissenstat DM, Guo D. 2013. Variation of first-order root traits across climatic gradients and evolutionary trends in geological time. Global Ecology and Biogeography 22: 846-856.",Dysoxylum,excelsum,Meliaceae,Sapindales
0.294,91.167,22.0,0.162,C3,1.0,AM,"Chen W, Zeng H, Eissenstat DM, Guo D. 2013. Variation of first-order root traits across climatic gradients and evolutionary trends in geological time. Global Ecology and Biogeography 22: 846-856.",Acronychia,pedunculata,Rutaceae,Sapindales
0.344863014,52.07,20.3,0.206,C3,2.0,AM,"Chen W, Zeng H, Eissenstat DM, Guo D. 2013. Variation of first-order root traits across climatic gradients and evolutionary trends in geological time. Global Ecology and Biogeography 22: 846-856.",Acronychia,pedunculata,Rutaceae,Sapindales
0.458,29.441,17.7,0.206,C3,3.0,AM,"Chen W, Zeng H, Eissenstat DM, Guo D. 2013. Variation of first-order root traits across climatic gradients and evolutionary trends in geological time. Global Ecology and Biogeography 22: 846-856.",Acronychia,pedunculata,Rutaceae,Sapindales
0.211538462,77.80496427,23.1,0.365699305,C3,1.0,AM,"Chen W, Zeng H, Eissenstat DM, Guo D. 2013. Variation of first-order root traits across climatic gradients and evolutionary trends in geological time. Global Ecology and Biogeography 22: 846-856.",Canarium,album,Burseraceae,Sapindales
0.265625,75.4732659,21.7,0.239099731,C3,2.0,AM,"Chen W, Zeng H, Eissenstat DM, Guo D. 2013. Variation of first-order root traits across climatic gradients and evolutionary trends in geological time. Global Ecology and Biogeography 22: 846-856.",Canarium,album,Burseraceae,Sapindales
0.3984375,56.57335329,18.0,0.141767863,C3,3.0,AM,"Chen W, Zeng H, Eissenstat DM, Guo D. 2013. Variation of first-order root traits across climatic gradients and evolutionary trends in geological time. Global Ecology and Biogeography 22: 846-856.",Canarium,album,Burseraceae,Sapindales
0.238794886,108.3036705,19.4,0.206165935,C3,1.0,AM,"Chen W, Zeng H, Eissenstat DM, Guo D. 2013. Variation of first-order root traits across climatic gradients and evolutionary trends in geological time. Global Ecology and Biogeography 22: 846-856.",Acer,davidii,Sapindaceae,Sapindales
0.255288462,68.37730871,17.4,0.285716782,C3,2.0,AM,"Chen W, Zeng H, Eissenstat DM, Guo D. 2013. Variation of first-order root traits across climatic gradients and evolutionary trends in geological time. Global Ecology and Biogeography 22: 846-856.",Acer,davidii,Sapindaceae,Sapindales
0.288274336,32.08053691,16.6,0.477591442,C3,3.0,AM,"Chen W, Zeng H, Eissenstat DM, Guo D. 2013. Variation of first-order root traits across climatic gradients and evolutionary trends in geological time. Global Ecology and Biogeography 22: 846-856.",Acer,davidii,Sapindaceae,Sapindales
0.257219251,59.2477843,18.6,0.324811257,C3,1.0,AM + EM,"Chen W, Zeng H, Eissenstat DM, Guo D. 2013. Variation of first-order root traits across climatic gradients and evolutionary trends in geological time. Global Ecology and Biogeography 22: 846-856.",Acer,truncatum,Sapindaceae,Sapindales
0.28317757,55.4728972,17.7,0.286227644,C3,2.0,AM + EM,"Chen W, Zeng H, Eissenstat DM, Guo D. 2013. Variation of first-order root traits across climatic gradients and evolutionary trends in geological time. Global Ecology and Biogeography 22: 846-856.",Acer,truncatum,Sapindaceae,Sapindales
0.345454545,48.45454545,15.0,0.220188067,C3,3.0,AM + EM,"Chen W, Zeng H, Eissenstat DM, Guo D. 2013. Variation of first-order root traits across climatic gradients and evolutionary trends in geological time. Global Ecology and Biogeography 22: 846-856.",Acer,truncatum,Sapindaceae,Sapindales
0.305,46.556,14.6,0.294,,1.0,AM,"Chen W, Zeng H, Eissenstat DM, Guo D. 2013. Variation of first-order root traits across climatic gradients and evolutionary trends in geological time. Global Ecology and Biogeography 22: 846-856.",Rhodoleia,championii,Hamamelidaceae,Saxifragales
0.1968,75.1,10.87719544,0.6,C3,1.0,,"Kong DL, Wang JJ, Kardol P, Wu HF, Zeng H, Deng XB, Deng Y. 2016. Economic strategies of plant absorptive roots vary with root diameter. Biogeosciences 13: 415-424.",Dicranopteris,linearis,Gleicheniaceae,Gleicheniales
0.25559,30.18,7.36842478,0.47,C3,2.0,,"Kong DL, Wang JJ, Kardol P, Wu HF, Zeng H, Deng XB, Deng Y. 2016. Economic strategies of plant absorptive roots vary with root diameter. Biogeosciences 13: 415-424.",Dicranopteris,linearis,Gleicheniaceae,Gleicheniales
0.41234,13.31,7.89474177,0.5,C3,3.0,,"Kong DL, Wang JJ, Kardol P, Wu HF, Zeng H, Deng XB, Deng Y. 2016. Economic strategies of plant absorptive roots vary with root diameter. Biogeosciences 13: 415-424.",Dicranopteris,linearis,Gleicheniaceae,Gleicheniales
0.28647,60.96,33.15789977,0.22,C3,1.0,,"Kong DL, Wang JJ, Kardol P, Wu HF, Zeng H, Deng XB, Deng Y. 2016. Economic strategies of plant absorptive roots vary with root diameter. Biogeosciences 13: 415-424.",Acacia,auriculiformis,Fabaceae,Fabales
0.36203,38.78,26.14035858,0.27,C3,2.0,,"Kong DL, Wang JJ, Kardol P, Wu HF, Zeng H, Deng XB, Deng Y. 2016. Economic strategies of plant absorptive roots vary with root diameter. Biogeosciences 13: 415-424.",Acacia,auriculiformis,Fabaceae,Fabales
0.50985,21.93,25.96492143,0.34,C3,3.0,,"Kong DL, Wang JJ, Kardol P, Wu HF, Zeng H, Deng XB, Deng Y. 2016. Economic strategies of plant absorptive roots vary with root diameter. Biogeosciences 13: 415-424.",Acacia,auriculiformis,Fabaceae,Fabales
0.5399,17.68,9.298260735,0.36,,1.0,,"Kong DL, Wang JJ, Kardol P, Wu HF, Zeng H, Deng XB, Deng Y. 2016. Economic strategies of plant absorptive roots vary with root diameter. Biogeosciences 13: 415-424.",Gordonia,axillaris,Theaceae,Ericales
0.63063,11.31,8.77194562,0.37,,2.0,,"Kong DL, Wang JJ, Kardol P, Wu HF, Zeng H, Deng XB, Deng Y. 2016. Economic strategies of plant absorptive roots vary with root diameter. Biogeosciences 13: 415-424.",Gordonia,axillaris,Theaceae,Ericales
0.65987,6.86,7.193000497,0.43,,3.0,,"Kong DL, Wang JJ, Kardol P, Wu HF, Zeng H, Deng XB, Deng Y. 2016. Economic strategies of plant absorptive roots vary with root diameter. Biogeosciences 13: 415-424.",Gordonia,axillaris,Theaceae,Ericales
0.55809,48.68,19.47369865,0.21,C3,1.0,,"Kong DL, Wang JJ, Kardol P, Wu HF, Zeng H, Deng XB, Deng Y. 2016. Economic strategies of plant absorptive roots vary with root diameter. Biogeosciences 13: 415-424.",Cunninghamia,lanceolata,Cupressaceae,Pinales
0.48853,30.43,17.5438757,0.25,C3,2.0,,"Kong DL, Wang JJ, Kardol P, Wu HF, Zeng H, Deng XB, Deng Y. 2016. Economic strategies of plant absorptive roots vary with root diameter. Biogeosciences 13: 415-424.",Cunninghamia,lanceolata,Cupressaceae,Pinales
0.53201,15.08,14.73685964,0.24,C3,3.0,,"Kong DL, Wang JJ, Kardol P, Wu HF, Zeng H, Deng XB, Deng Y. 2016. Economic strategies of plant absorptive roots vary with root diameter. Biogeosciences 13: 415-424.",Cunninghamia,lanceolata,Cupressaceae,Pinales
0.5745,19.33,25.26316962,0.28,C3,1.0,,"Kong DL, Wang JJ, Kardol P, Wu HF, Zeng H, Deng XB, Deng Y. 2016. Economic strategies of plant absorptive roots vary with root diameter. Biogeosciences 13: 415-424.",Magnolia,baillonii,Magnoliaceae,Magnoliales
0.74519,8.71,24.3859774,0.24,C3,2.0,,"Kong DL, Wang JJ, Kardol P, Wu HF, Zeng H, Deng XB, Deng Y. 2016. Economic strategies of plant absorptive roots vary with root diameter. Biogeosciences 13: 415-424.",Magnolia,baillonii,Magnoliaceae,Magnoliales
0.86627,6.83,20.70176946,0.21,C3,3.0,,"Kong DL, Wang JJ, Kardol P, Wu HF, Zeng H, Deng XB, Deng Y. 2016. Economic strategies of plant absorptive roots vary with root diameter. Biogeosciences 13: 415-424.",Magnolia,baillonii,Magnoliaceae,Magnoliales
0.74889,6.57,28.24562376,0.28,C3,1.0,,"Kong DL, Wang JJ, Kardol P, Wu HF, Zeng H, Deng XB, Deng Y. 2016. Economic strategies of plant absorptive roots vary with root diameter. Biogeosciences 13: 415-424.",Endospermum,chinense,Euphorbiaceae,Malpighiales
1.13334,5.45,25.96492381,0.25,C3,2.0,,"Kong DL, Wang JJ, Kardol P, Wu HF, Zeng H, Deng XB, Deng Y. 2016. Economic strategies of plant absorptive roots vary with root diameter. Biogeosciences 13: 415-424.",Endospermum,chinense,Euphorbiaceae,Malpighiales
1.24,3.77,23.1579084,0.27,C3,3.0,,"Kong DL, Wang JJ, Kardol P, Wu HF, Zeng H, Deng XB, Deng Y. 2016. Economic strategies of plant absorptive roots vary with root diameter. Biogeosciences 13: 415-424.",Endospermum,chinense,Euphorbiaceae,Malpighiales
0.98223,7.51,25.08773159,0.2,C3,1.0,,"Kong DL, Wang JJ, Kardol P, Wu HF, Zeng H, Deng XB, Deng Y. 2016. Economic strategies of plant absorptive roots vary with root diameter. Biogeosciences 13: 415-424.",Cryptocarya,chinensis,Lauraceae,Laurales
1.13375,7.57,23.68422395,0.25,C3,2.0,,"Kong DL, Wang JJ, Kardol P, Wu HF, Zeng H, Deng XB, Deng Y. 2016. Economic strategies of plant absorptive roots vary with root diameter. Biogeosciences 13: 415-424.",Cryptocarya,chinensis,Lauraceae,Laurales
1.17,2.51,22.1052778,0.49,C3,3.0,,"Kong DL, Wang JJ, Kardol P, Wu HF, Zeng H, Deng XB, Deng Y. 2016. Economic strategies of plant absorptive roots vary with root diameter. Biogeosciences 13: 415-424.",Cryptocarya,chinensis,Lauraceae,Laurales
0.24,39.3,22.14248419,0.55,C3,1.0,,"McCormack ML, Adams TS, Smithwick EAH, Eissenstat DM. 2012. Predicting fine root lifespan from plant functional traits in temperate trees. New Phytologist 195:823-831.",Acer,negundo,Sapindaceae,Sapindales
0.29,26.27,16.61531806,0.56,C3,2.0,,"McCormack ML, Adams TS, Smithwick EAH, Eissenstat DM. 2012. Predicting fine root lifespan from plant functional traits in temperate trees. New Phytologist 195:823-831.",Acer,negundo,Sapindaceae,Sapindales
0.39,14.27,9.463841319,0.59,C3,3.0,,"McCormack ML, Adams TS, Smithwick EAH, Eissenstat DM. 2012. Predicting fine root lifespan from plant functional traits in temperate trees. New Phytologist 195:823-831.",Acer,negundo,Sapindaceae,Sapindales
0.22,45.8,16.44802451,0.56,C3,1.0,,"McCormack ML, Adams TS, Smithwick EAH, Eissenstat DM. 2012. Predicting fine root lifespan from plant functional traits in temperate trees. New Phytologist 195:823-831.",Acer,negundo,Sapindaceae,Sapindales
0.25,39.31,14.44086313,0.5,C3,2.0,,"McCormack ML, Adams TS, Smithwick EAH, Eissenstat DM. 2012. Predicting fine root lifespan from plant functional traits in temperate trees. New Phytologist 195:823-831.",Acer,negundo,Sapindaceae,Sapindales
0.31,18.03,11.49314404,0.74,C3,3.0,,"McCormack ML, Adams TS, Smithwick EAH, Eissenstat DM. 2012. Predicting fine root lifespan from plant functional traits in temperate trees. New Phytologist 195:823-831.",Acer,negundo,Sapindaceae,Sapindales
0.22,48.47,16.537323,0.54,C3,1.0,,"McCormack ML, Adams TS, Smithwick EAH, Eissenstat DM. 2012. Predicting fine root lifespan from plant functional traits in temperate trees. New Phytologist 195:823-831.",Acer,negundo,Sapindaceae,Sapindales
0.24,40.84,14.95019078,0.54,C3,2.0,,"McCormack ML, Adams TS, Smithwick EAH, Eissenstat DM. 2012. Predicting fine root lifespan from plant functional traits in temperate trees. New Phytologist 195:823-831.",Acer,negundo,Sapindaceae,Sapindales
0.27,26.21,12.68792868,0.67,C3,3.0,,"McCormack ML, Adams TS, Smithwick EAH, Eissenstat DM. 2012. Predicting fine root lifespan from plant functional traits in temperate trees. New Phytologist 195:823-831.",Acer,negundo,Sapindaceae,Sapindales
0.24,42.25,15.42036653,0.53,C3,1.0,,"McCormack ML, Adams TS, Smithwick EAH, Eissenstat DM. 2012. Predicting fine root lifespan from plant functional traits in temperate trees. New Phytologist 195:823-831.",Acer,rubrum,Sapindaceae,Sapindales
0.29,28.01,9.087515473,0.56,C3,2.0,,"McCormack ML, Adams TS, Smithwick EAH, Eissenstat DM. 2012. Predicting fine root lifespan from plant functional traits in temperate trees. New Phytologist 195:823-831.",Acer,rubrum,Sapindaceae,Sapindales
0.43,12.53,9.835100174,0.56,C3,3.0,,"McCormack ML, Adams TS, Smithwick EAH, Eissenstat DM. 2012. Predicting fine root lifespan from plant functional traits in temperate trees. New Phytologist 195:823-831.",Acer,rubrum,Sapindaceae,Sapindales
0.27,46.63,12.43200898,0.39,C3,1.0,,"McCormack ML, Adams TS, Smithwick EAH, Eissenstat DM. 2012. Predicting fine root lifespan from plant functional traits in temperate trees. New Phytologist 195:823-831.",Acer,rubrum,Sapindaceae,Sapindales
0.27,35.82,13.49542618,0.48,C3,2.0,,"McCormack ML, Adams TS, Smithwick EAH, Eissenstat DM. 2012. Predicting fine root lifespan from plant functional traits in temperate trees. New Phytologist 195:823-831.",Acer,rubrum,Sapindaceae,Sapindales
0.32,18.58,11.82253957,0.66,C3,3.0,,"McCormack ML, Adams TS, Smithwick EAH, Eissenstat DM. 2012. Predicting fine root lifespan from plant functional traits in temperate trees. New Phytologist 195:823-831.",Acer,rubrum,Sapindaceae,Sapindales
0.26,49.71,16.81267142,0.39,C3,1.0,,"McCormack ML, Adams TS, Smithwick EAH, Eissenstat DM. 2012. Predicting fine root lifespan from plant functional traits in temperate trees. New Phytologist 195:823-831.",Acer,rubrum,Sapindaceae,Sapindales
0.28,34.72,14.05403733,0.47,C3,2.0,,"McCormack ML, Adams TS, Smithwick EAH, Eissenstat DM. 2012. Predicting fine root lifespan from plant functional traits in temperate trees. New Phytologist 195:823-831.",Acer,rubrum,Sapindaceae,Sapindales
0.33,23.28,10.16212106,0.51,C3,3.0,,"McCormack ML, Adams TS, Smithwick EAH, Eissenstat DM. 2012. Predicting fine root lifespan from plant functional traits in temperate trees. New Phytologist 195:823-831.",Acer,rubrum,Sapindaceae,Sapindales
0.23,39.96,14.41351175,0.58,C3,1.0,,"McCormack ML, Adams TS, Smithwick EAH, Eissenstat DM. 2012. Predicting fine root lifespan from plant functional traits in temperate trees. New Phytologist 195:823-831.",Acer,saccharum,Sapindaceae,Sapindales
0.28,23.39,10.22532463,0.68,C3,2.0,,"McCormack ML, Adams TS, Smithwick EAH, Eissenstat DM. 2012. Predicting fine root lifespan from plant functional traits in temperate trees. New Phytologist 195:823-831.",Acer,saccharum,Sapindaceae,Sapindales
0.36,10.69,7.940836549,0.95,C3,3.0,,"McCormack ML, Adams TS, Smithwick EAH, Eissenstat DM. 2012. Predicting fine root lifespan from plant functional traits in temperate trees. New Phytologist 195:823-831.",Acer,saccharum,Sapindaceae,Sapindales
0.2,50.14,14.09827948,0.63,C3,1.0,,"McCormack ML, Adams TS, Smithwick EAH, Eissenstat DM. 2012. Predicting fine root lifespan from plant functional traits in temperate trees. New Phytologist 195:823-831.",Acer,saccharum,Sapindaceae,Sapindales
0.24,37.76,11.74506664,0.59,C3,2.0,,"McCormack ML, Adams TS, Smithwick EAH, Eissenstat DM. 2012. Predicting fine root lifespan from plant functional traits in temperate trees. New Phytologist 195:823-831.",Acer,saccharum,Sapindaceae,Sapindales
0.31,26.03,9.065092206,0.51,C3,3.0,,"McCormack ML, Adams TS, Smithwick EAH, Eissenstat DM. 2012. Predicting fine root lifespan from plant functional traits in temperate trees. New Phytologist 195:823-831.",Acer,saccharum,Sapindaceae,Sapindales
0.24,45.17,14.58138943,0.49,C3,1.0,,"McCormack ML, Adams TS, Smithwick EAH, Eissenstat DM. 2012. Predicting fine root lifespan from plant functional traits in temperate trees. New Phytologist 195:823-831.",Acer,saccharum,Sapindaceae,Sapindales
0.26,36.7,13.70874763,0.51,C3,2.0,,"McCormack ML, Adams TS, Smithwick EAH, Eissenstat DM. 2012. Predicting fine root lifespan from plant functional traits in temperate trees. New Phytologist 195:823-831.",Acer,saccharum,Sapindaceae,Sapindales
0.32,18.55,8.141646385,0.69,C3,3.0,,"McCormack ML, Adams TS, Smithwick EAH, Eissenstat DM. 2012. Predicting fine root lifespan from plant functional traits in temperate trees. New Phytologist 195:823-831.",Acer,saccharum,Sapindaceae,Sapindales
0.2,38.47,14.26733494,0.83,C3,2.0,,"McCormack ML, Adams TS, Smithwick EAH, Eissenstat DM. 2012. Predicting fine root lifespan from plant functional traits in temperate trees. New Phytologist 195:823-831.",Carya,glabra,Juglandaceae,Fagales
0.27,20.98,15.87135553,0.84,C3,3.0,,"McCormack ML, Adams TS, Smithwick EAH, Eissenstat DM. 2012. Predicting fine root lifespan from plant functional traits in temperate trees. New Phytologist 195:823-831.",Carya,glabra,Juglandaceae,Fagales
0.16,81.28,14.70003724,0.58,C3,1.0,,"McCormack ML, Adams TS, Smithwick EAH, Eissenstat DM. 2012. Predicting fine root lifespan from plant functional traits in temperate trees. New Phytologist 195:823-831.",Carya,glabra,Juglandaceae,Fagales
0.19,34.65,9.442822933,0.98,C3,3.0,,"McCormack ML, Adams TS, Smithwick EAH, Eissenstat DM. 2012. Predicting fine root lifespan from plant functional traits in temperate trees. New Phytologist 195:823-831.",Carya,glabra,Juglandaceae,Fagales
0.14,92.64,20.3528142,0.74,C3,1.0,,"McCormack ML, Adams TS, Smithwick EAH, Eissenstat DM. 2012. Predicting fine root lifespan from plant functional traits in temperate trees. New Phytologist 195:823-831.",Carya,glabra,Juglandaceae,Fagales
0.15,60.62,10.07480741,0.99,C3,2.0,,"McCormack ML, Adams TS, Smithwick EAH, Eissenstat DM. 2012. Predicting fine root lifespan from plant functional traits in temperate trees. New Phytologist 195:823-831.",Carya,glabra,Juglandaceae,Fagales
0.2,30.33,7.666248679,1.05,C3,3.0,,"McCormack ML, Adams TS, Smithwick EAH, Eissenstat DM. 2012. Predicting fine root lifespan from plant functional traits in temperate trees. New Phytologist 195:823-831.",Carya,glabra,Juglandaceae,Fagales
0.32,14.34,20.67122459,0.85,C3,1.0,,"McCormack ML, Adams TS, Smithwick EAH, Eissenstat DM. 2012. Predicting fine root lifespan from plant functional traits in temperate trees. New Phytologist 195:823-831.",Juglans,nigra,Juglandaceae,Fagales
0.3,14.56,17.82854915,0.95,C3,2.0,,"McCormack ML, Adams TS, Smithwick EAH, Eissenstat DM. 2012. Predicting fine root lifespan from plant functional traits in temperate trees. New Phytologist 195:823-831.",Juglans,nigra,Juglandaceae,Fagales
0.45,6.3,14.4773066,1.0,C3,3.0,,"McCormack ML, Adams TS, Smithwick EAH, Eissenstat DM. 2012. Predicting fine root lifespan from plant functional traits in temperate trees. New Phytologist 195:823-831.",Juglans,nigra,Juglandaceae,Fagales
0.25,24.87,21.43324137,0.83,C3,1.0,,"McCormack ML, Adams TS, Smithwick EAH, Eissenstat DM. 2012. Predicting fine root lifespan from plant functional traits in temperate trees. New Phytologist 195:823-831.",Juglans,nigra,Juglandaceae,Fagales
0.22,36.44,15.35247445,0.72,C3,2.0,,"McCormack ML, Adams TS, Smithwick EAH, Eissenstat DM. 2012. Predicting fine root lifespan from plant functional traits in temperate trees. New Phytologist 195:823-831.",Juglans,nigra,Juglandaceae,Fagales
0.27,31.67,13.99344444,0.54,C3,3.0,,"McCormack ML, Adams TS, Smithwick EAH, Eissenstat DM. 2012. Predicting fine root lifespan from plant functional traits in temperate trees. New Phytologist 195:823-831.",Juglans,nigra,Juglandaceae,Fagales
0.27,21.37,19.09815311,0.81,C3,1.0,,"McCormack ML, Adams TS, Smithwick EAH, Eissenstat DM. 2012. Predicting fine root lifespan from plant functional traits in temperate trees. New Phytologist 195:823-831.",Juglans,nigra,Juglandaceae,Fagales
0.24,29.76,15.32562017,0.76,C3,2.0,,"McCormack ML, Adams TS, Smithwick EAH, Eissenstat DM. 2012. Predicting fine root lifespan from plant functional traits in temperate trees. New Phytologist 195:823-831.",Juglans,nigra,Juglandaceae,Fagales
0.33,14.17,10.24603605,0.85,C3,3.0,,"McCormack ML, Adams TS, Smithwick EAH, Eissenstat DM. 2012. Predicting fine root lifespan from plant functional traits in temperate trees. New Phytologist 195:823-831.",Juglans,nigra,Juglandaceae,Fagales
0.66,10.2,26.07879639,0.28,C3,1.0,,"McCormack ML, Adams TS, Smithwick EAH, Eissenstat DM. 2012. Predicting fine root lifespan from plant functional traits in temperate trees. New Phytologist 195:823-831.",Liriodendron,tulipifera,Magnoliaceae,Magnoliales
0.69,12.88,10.3245616,0.21,C3,2.0,,"McCormack ML, Adams TS, Smithwick EAH, Eissenstat DM. 2012. Predicting fine root lifespan from plant functional traits in temperate trees. New Phytologist 195:823-831.",Liriodendron,tulipifera,Magnoliaceae,Magnoliales
1.1,4.59,20.78226089,0.23,C3,3.0,,"McCormack ML, Adams TS, Smithwick EAH, Eissenstat DM. 2012. Predicting fine root lifespan from plant functional traits in temperate trees. New Phytologist 195:823-831.",Liriodendron,tulipifera,Magnoliaceae,Magnoliales
0.68,7.55,11.86635017,0.36,C3,1.0,,"McCormack ML, Adams TS, Smithwick EAH, Eissenstat DM. 2012. Predicting fine root lifespan from plant functional traits in temperate trees. New Phytologist 195:823-831.",Liriodendron,tulipifera,Magnoliaceae,Magnoliales
0.76,6.87,15.40624976,0.32,C3,2.0,,"McCormack ML, Adams TS, Smithwick EAH, Eissenstat DM. 2012. Predicting fine root lifespan from plant functional traits in temperate trees. New Phytologist 195:823-831.",Liriodendron,tulipifera,Magnoliaceae,Magnoliales
0.83,4.8,16.26849651,0.38,C3,3.0,,"McCormack ML, Adams TS, Smithwick EAH, Eissenstat DM. 2012. Predicting fine root lifespan from plant functional traits in temperate trees. New Phytologist 195:823-831.",Liriodendron,tulipifera,Magnoliaceae,Magnoliales
