binominal,F00056,F00679,F00727,F00004,F01286,F01287,F01289,F01290
Tetractomia tetrandra,,0.50325,37.97375,"<ArrowStringArray>
['Ushio M, Fujiki Y, Hidaka A, Kitayama K. 2015. Linkage of root physiology and morphology as an adaptation to soil phosphorus impoverishment in tropical montane forests. Functional Ecology 29: 1235-1245.']
Length: 1, dtype: str",Tetractomia,tetrandra,Rutaceae,Sapindales
Teucrium chamaedrys,,0.3145,132.305,"<ArrowStringArray>
['Birouste M, Kazakou E, Blanchard A, Roumet C. 2012. Plant traits and decomposition: are the relationships for roots comparable to those for leaves? Annals of Botany 109: 463-472. ', 'Roumet C, Birouste M, Picon-Cochard C, Ghestem M, Osman N, Vrignon-Brenas S, Cao K-F, Stokes A. 2016. Root structure-function relationships in 74 species: evidence of root economics spectrum related to carbon economy. New Phytologist 210: 815-826.']
Length: 2, dtype: str",Teucrium,chamaedrys,Lamiaceae,Lamiales
Teucrium charidemi,,0.45115,3.654100463,"<ArrowStringArray>
['de la Riva, Navarro-Fernandez, Perez-Ramos, Villar, Maranon. Unpublished.']
Length: 1, dtype: str",Teucrium,charidemi,Lamiaceae,Lamiales
Teucrium fruticans,,0.381325,14.89092519,"<ArrowStringArray>
['de la Riva, Navarro-Fernandez, Perez-Ramos, Villar, Maranon. Unpublished.']
Length: 1, dtype: str",Teucrium,fruticans,Lamiaceae,Lamiales
Themeda triandra,,0.37,61.55,"<ArrowStringArray>
['Mokany K, Ash J. 2008. Are traits measured on pot grown plants representative of those in natural communities? Journal of Vegetation Science 19: 119-126.']
Length: 1, dtype: str",Themeda,triandra,Poaceae,Poales
Theobroma cacao,,0.56,32.044444444444444,"<ArrowStringArray>
['Rajab YA, Holscher D, Leuschner C, Barus H, Tjoa A, Hertel D. 2018. Effects of shade tree cover and diversity on root system structure and dynamics in cacao agroforests: The role of root competition and space partitioning. Plant Soil 422: 349-369.']
Length: 1, dtype: str",Theobroma,cacao,Malvaceae,Malvales
Thermopsis rhombifolia,,0.248125,103.9024606,"<ArrowStringArray>
['Kembel SW, Cahill JF, Jr. 2011. Independent Evolution of Leaf and Root Traits within and among Temperate Grassland Plant Communities. PLoS ONE 6(6): e19992.']
Length: 1, dtype: str",Thermopsis,rhombifolia,Fabaceae,Fabales
Thuja occidentalis,,0.31598,108.99938747399999,"<ArrowStringArray>
['Poon GT, Maherali H. 2015. Competitive interactions between a nonmycorrhizal invasive plant, Alliaria petiolata, and a suite of mycorrhizal grassland, old field, and forest species. PeerJ 3: e1090']
Length: 1, dtype: str",Thuja,occidentalis,Cupressaceae,Pinales
Thymelaea hirsuta,,0.3998,5.337819642,"<ArrowStringArray>
['de la Riva, Navarro-Fernandez, Perez-Ramos, Villar, Maranon. Unpublished.']
Length: 1, dtype: str",Thymelaea,hirsuta,Thymelaeaceae,Malvales
Thymus dolomiticus,,0.3442664448,64.59730806,"<ArrowStringArray>
['Roumet C, Birouste M, Picon-Cochard C, Ghestem M, Osman N, Vrignon-Brenas S, Cao K-F, Stokes A. 2016. Root structure-function relationships in 74 species: evidence of root economics spectrum related to carbon economy. New Phytologist 210: 815-826.',
                                                                 'Fort F, Volaire F, Guilioni L, Barkaoui K, Navas ML, Roumet C. 2017. Root traits are related to plant water-use among rangeland Mediterranean species. Functional Ecology 31: 1700-1709',
                                                         'Poirier V, Roumet C, Angers DA, Munson AD. 2018. Species and root traits impact macroaggregation in the rhizospheric soil of a Mediterranean common garden experiment. Plant Soil 424: 289-302.']
Length: 3, dtype: str",Thymus,dolomiticus,Lamiaceae,Lamiales
Thymus hyemalis,,0.417275,4.951101427,"<ArrowStringArray>
['de la Riva, Navarro-Fernandez, Perez-Ramos, Villar, Maranon. Unpublished.']
Length: 1, dtype: str",Thymus,hyemalis,Lamiaceae,Lamiales
Thymus mastichina,,0.280925,21.28351979,"<ArrowStringArray>
['de la Riva, Navarro-Fernandez, Perez-Ramos, Villar, Maranon. Unpublished.']
Length: 1, dtype: str",Thymus,mastichina,Lamiaceae,Lamiales
Tilia americana,,0.447375,100.84931738,"<ArrowStringArray>
['Comas LH, Eissenstat DM. 2009. Patterns in root trait variation among 25 co-existing North American forest species. New Phytologist 182: 919-928.', 'Valverde-Barrantes OJ, Smemo KA,  Feinstein LM, Kershner MW, Blackwood CB. 2015. Aggregated and complementary: symmetric proliferation, overyielding, and mass effects explain fine-root biomass in soil patches in a diverse temperate deciduous forest landscape. New Phytologist 205(2): 731-742.']
Length: 2, dtype: str",Tilia,americana,Malvaceae,Malvales
Tordylium maximum,,0.281,267.86,"<ArrowStringArray>
['Birouste M, Kazakou E, Blanchard A, Roumet C. 2012. Plant traits and decomposition: are the relationships for roots comparable to those for leaves? Annals of Botany 109: 463-472. ', 'Roumet C, Birouste M, Picon-Cochard C, Ghestem M, Osman N, Vrignon-Brenas S, Cao K-F, Stokes A. 2016. Root structure-function relationships in 74 species: evidence of root economics spectrum related to carbon economy. New Phytologist 210: 815-826.']
Length: 2, dtype: str",Tordylium,maximum,Apiaceae,Apiales
Toxicoscordion venenosum,,0.3483,82.315,"<ArrowStringArray>
['Kembel SW, Cahill JF, Jr. 2011. Independent Evolution of Leaf and Root Traits within and among Temperate Grassland Plant Communities. PLoS ONE 6(6): e19992.']
Length: 1, dtype: str",Toxicoscordion,venenosum,Melanthiaceae,Liliales
Tragopogon dubius,,0.2848,114.6341667,"<ArrowStringArray>
['Kembel SW, Cahill JF, Jr. 2011. Independent Evolution of Leaf and Root Traits within and among Temperate Grassland Plant Communities. PLoS ONE 6(6): e19992.']
Length: 1, dtype: str",Tragopogon,dubius,Asteraceae,Asterales
Trichophorum cespitosum,,0.425,35.47,"<ArrowStringArray>
['Roumet C, Birouste M, Picon-Cochard C, Ghestem M, Osman N, Vrignon-Brenas S, Cao K-F, Stokes A. 2016. Root structure-function relationships in 74 species: evidence of root economics spectrum related to carbon economy. New Phytologist 210: 815-826.']
Length: 1, dtype: str",Trichophorum,cespitosum,Cyperaceae,Poales
Trifolium angustifolium,,0.4079999999999999,128.06,"<ArrowStringArray>
[                                                                    'Birouste M, Kazakou E, Blanchard A, Roumet C. 2012. Plant traits and decomposition: are the relationships for roots comparable to those for leaves? Annals of Botany 109: 463-472. ',
                                                                      'Roumet C, Lafont F, Sari M, Warembourg F, Garnier E. 2008. Root traits and taxonomic affiliation of nine herbaceous species grown in glasshouse conditions. Plant Soil 312:69-83. ',
 'Roumet C, Birouste M, Picon-Cochard C, Ghestem M, Osman N, Vrignon-Brenas S, Cao K-F, Stokes A. 2016. Root structure-function relationships in 74 species: evidence of root economics spectrum related to carbon economy. New Phytologist 210: 815-826.']
Length: 3, dtype: str",Trifolium,angustifolium,Fabaceae,Fabales
Trifolium dubium,,0.28700000000000003,189.0,"<ArrowStringArray>
['Mokany K, Ash J. 2008. Are traits measured on pot grown plants representative of those in natural communities? Journal of Vegetation Science 19: 119-126.']
Length: 1, dtype: str",Trifolium,dubium,Fabaceae,Fabales
Trifolium hirtum,,0.288356067,271.19236565,"<ArrowStringArray>
['Yang Z, Culvenor RA, Haling RE, Stefanski A, Ryan MH, Sandral GA, Kidd DR, Lambers H, Simpson RJ. 2015. Variation in root traits associated with nutrient foraging among temperate legumes and grasses. Grass and Forage Science, early view article']
Length: 1, dtype: str",Trifolium,hirtum,Fabaceae,Fabales
Trifolium incarnatum,,0.27526194400000004,263.07977725,"<ArrowStringArray>
['Yang Z, Culvenor RA, Haling RE, Stefanski A, Ryan MH, Sandral GA, Kidd DR, Lambers H, Simpson RJ. 2015. Variation in root traits associated with nutrient foraging among temperate legumes and grasses. Grass and Forage Science, early view article']
Length: 1, dtype: str",Trifolium,incarnatum,Fabaceae,Fabales
Trifolium pratense,,0.26734285714285716,151.18660230285715,"<ArrowStringArray>
['Craine JM, Froehle J, Tilman DG, Wedin DA, Chapin FS. 2001. The relationships among root and leaf traits of 76 grassland species and relative abundance among fertility and disturbance gradients. Oikos 93: 274-285',
                 'Poon GT, Maherali H. 2015. Competitive interactions between a nonmycorrhizal invasive plant, Alliaria petiolata, and a suite of mycorrhizal grassland, old field, and forest species. PeerJ 3: e1090',
                                                                                                                                                                                              'Comas - Pasture species']
Length: 3, dtype: str",Trifolium,pratense,Fabaceae,Fabales
Trifolium purpureum,,0.3388213924,200.3561972,"<ArrowStringArray>
['Yang Z, Culvenor RA, Haling RE, Stefanski A, Ryan MH, Sandral GA, Kidd DR, Lambers H, Simpson RJ. 2015. Variation in root traits associated with nutrient foraging among temperate legumes and grasses. Grass and Forage Science, early view article', 'Comas - Pasture species']
Length: 2, dtype: str",Trifolium,purpureum,Fabaceae,Fabales
Trifolium repens,,0.326666667,501.891035,"<ArrowStringArray>
['Comas - Pasture species']
Length: 1, dtype: str",Trifolium,repens,Fabaceae,Fabales
Trifolium spumosum,,0.3110110545,245.69566595,"<ArrowStringArray>
['Yang Z, Culvenor RA, Haling RE, Stefanski A, Ryan MH, Sandral GA, Kidd DR, Lambers H, Simpson RJ. 2015. Variation in root traits associated with nutrient foraging among temperate legumes and grasses. Grass and Forage Science, early view article']
Length: 1, dtype: str",Trifolium,spumosum,Fabaceae,Fabales
Trifolium subterraneum,,0.4033123033695652,138.67253094413044,"<ArrowStringArray>
[                                                                                'Hill JO, Simpson RJ, Moore AD, Chapman DF. 2006. Morphology and response of roots of pasture species to phosphorus and nitrogen nutrition. Plant and Soil 286: 7-19.',
                                                                                            'Mokany K, Ash J. 2008. Are traits measured on pot grown plants representative of those in natural communities? Journal of Vegetation Science 19: 119-126.',
 'Yang Z, Culvenor RA, Haling RE, Stefanski A, Ryan MH, Sandral GA, Kidd DR, Lambers H, Simpson RJ. 2015. Variation in root traits associated with nutrient foraging among temperate legumes and grasses. Grass and Forage Science, early view article',
                                                                     'Jeffery RP, Simpson RJ, Lambers H, Kidd DR, Ryan MH. 2017. Root morphology acclimation to phosphorus supply by six cultivars of Trifolium subterraneum L. Plant Soil 412: 21-34.']
Length: 4, dtype: str",Trifolium,subterraneum,Fabaceae,Fabales
Trisetum flavescens,,0.212,318.77,"<ArrowStringArray>
['Roumet C, Birouste M, Picon-Cochard C, Ghestem M, Osman N, Vrignon-Brenas S, Cao K-F, Stokes A. 2016. Root structure-function relationships in 74 species: evidence of root economics spectrum related to carbon economy. New Phytologist 210: 815-826.']
Length: 1, dtype: str",Trisetum,flavescens,Poaceae,Poales
Tristaniopsis clementis,,0.3125,39.996625,"<ArrowStringArray>
['Ushio M, Fujiki Y, Hidaka A, Kitayama K. 2015. Linkage of root physiology and morphology as an adaptation to soil phosphorus impoverishment in tropical montane forests. Functional Ecology 29: 1235-1245.']
Length: 1, dtype: str",Tristaniopsis,clementis,Myrtaceae,Myrtales
Tristaniopsis elliptica,,0.29725,41.426249999999996,"<ArrowStringArray>
['Ushio M, Fujiki Y, Hidaka A, Kitayama K. 2015. Linkage of root physiology and morphology as an adaptation to soil phosphorus impoverishment in tropical montane forests. Functional Ecology 29: 1235-1245.']
Length: 1, dtype: str",Tristaniopsis,elliptica,Myrtaceae,Myrtales
Triticum durum,,0.5,37.42,"<ArrowStringArray>
['Prieto I, Roumet C, Cardinael R, Dupraz C, Jourdan C, Kim JH, Maeght JL, Mao Z, Pierret A, Portillo N, Roupsard O, Thammahacksa C, Stokes A. 2015. Root functional parameters along a land-use gradient: evidence of a community-level economics spectrum. Journal of Ecology 103: 361-363.']
Length: 1, dtype: str",Triticum,durum,Poaceae,Poales
Tsuga canadensis,,0.5,19.3,"<ArrowStringArray>
['Comas LH, Eissenstat DM. 2009. Patterns in root trait variation among 25 co-existing North American forest species. New Phytologist 182: 919-928.']
Length: 1, dtype: str",Tsuga,canadensis,Pinaceae,Pinales
Ulex parviflorus,,0.3731791665,9.189147922,"<ArrowStringArray>
['de la Riva, Navarro-Fernandez, Perez-Ramos, Villar, Maranon. Unpublished.']
Length: 1, dtype: str",Ulex,parviflorus,Fabaceae,Fabales
Ulmus minor,,0.34785,19.93477395,"<ArrowStringArray>
['de la Riva, Navarro-Fernandez, Perez-Ramos, Villar, Maranon. Unpublished.']
Length: 1, dtype: str",Ulmus,minor,Ulmaceae,Rosales
Ulmus rubra,,0.37,79.1,"<ArrowStringArray>
['Comas LH, Eissenstat DM. 2009. Patterns in root trait variation among 25 co-existing North American forest species. New Phytologist 182: 919-928.']
Length: 1, dtype: str",Ulmus,rubra,Ulmaceae,Rosales
Vaccinium bracteatum,,0.26,550.9,"<ArrowStringArray>
['Fu X, Wang J, Wang H, Dai X, Yang F, Zhao M. 2016. Response of the fine root production, phenology, and turnover rate of six shrub species from a subtropical forest to a soil moisture gradient and shading. Plant Soil 399: 135-146. ']
Length: 1, dtype: str",Vaccinium,bracteatum,Ericaceae,Ericales
Vepris nobilis,,0.75,6.35,"<ArrowStringArray>
['Assefa D, Godbold DL, Belay B, Abiya A, Rewald B. 2018. Fine root morphology, biochemistry and litter quality indices of fast- and slow-growing woody species in Ethiopian highland forest. Ecosystems 21: 482-494.']
Length: 1, dtype: str",Vepris,nobilis,Rutaceae,Sapindales
Verbascum thapsus,,0.33,60.0,"<ArrowStringArray>
['Craine JM, Froehle J, Tilman DG, Wedin DA, Chapin FS. 2001. The relationships among root and leaf traits of 76 grassland species and relative abundance among fertility and disturbance gradients. Oikos 93: 274-285']
Length: 1, dtype: str",Verbascum,thapsus,Scrophulariaceae,Lamiales
Verbena hastata,,0.32,92.0,"<ArrowStringArray>
['Craine JM, Froehle J, Tilman DG, Wedin DA, Chapin FS. 2001. The relationships among root and leaf traits of 76 grassland species and relative abundance among fertility and disturbance gradients. Oikos 93: 274-285']
Length: 1, dtype: str",Verbena,hastata,Verbenaceae,Lamiales
Vernonia fasciculata,,0.31,123.0,"<ArrowStringArray>
['Craine JM, Froehle J, Tilman DG, Wedin DA, Chapin FS. 2001. The relationships among root and leaf traits of 76 grassland species and relative abundance among fertility and disturbance gradients. Oikos 93: 274-285']
Length: 1, dtype: str",Vernonia,fasciculata,Asteraceae,Asterales
Veronica persica,,0.262,496.275,"<ArrowStringArray>
['Birouste M, Kazakou E, Blanchard A, Roumet C. 2012. Plant traits and decomposition: are the relationships for roots comparable to those for leaves? Annals of Botany 109: 463-472. ', 'Roumet C, Birouste M, Picon-Cochard C, Ghestem M, Osman N, Vrignon-Brenas S, Cao K-F, Stokes A. 2016. Root structure-function relationships in 74 species: evidence of root economics spectrum related to carbon economy. New Phytologist 210: 815-826.']
Length: 2, dtype: str",Veronica,persica,Plantaginaceae,Lamiales
Veronicastrum virginicum,,0.3,131.0,"<ArrowStringArray>
['Craine JM, Froehle J, Tilman DG, Wedin DA, Chapin FS. 2001. The relationships among root and leaf traits of 76 grassland species and relative abundance among fertility and disturbance gradients. Oikos 93: 274-285']
Length: 1, dtype: str",Veronicastrum,virginicum,Plantaginaceae,Lamiales
Viburnum dentatum,,0.5365283126666666,8.616808372,"<ArrowStringArray>
['Caplan JS, Stone BWG, Faillace CA, Lafond JJ, Baumgarten JM, Mozdzer TJ, Dighton J, Meiners SJ, Grabosky JC, Ehrenfeld JG. 2017. Nutrient foraging strategies are associated with productivity and population growth in forest shrubs. Annals of Botany 119: 977-988.']
Length: 1, dtype: str",Viburnum,dentatum,Adoxaceae,Dipsacales
