"shifts","delta_rd","delta_srl"
"AM_to_AM",-0.298883707827712,0.391065078288641
"AM_to_AM",0.0203757790675816,-0.0230407863288646
"AM_to_AM",-0.112956977745641,0.134090468986628
"AM_to_AM",-0.0409736384115392,0.0131457813417848
"AM_to_AM",0.0250132716297358,0.00580066277953284
"AM_to_AM",0.208804157463998,-0.243372354087171
"AM_to_AM",-0.0534342553225062,0.176027274257089
"AM_to_AM",-0.0415575014176952,0.195828494511648
"AM_to_AM",0.0152529196537101,-0.207925015534421
"AM_to_AM",-0.0320857101166186,0.287244991527438
"AM_to_AM",-0.209827498956317,0.608435409224166
"AM_to_AM",-0.246811006164812,0.467194871364199
"AM_to_AM",-0.51922390644267,0.991674733287992
"AM_to_AM",-0.109192334355154,0.197012375653641
"AM_to_AM",-0.127233259120464,0.254540960861068
"AM_to_AM",0.145639818845395,-0.282253533961597
"AM_to_AM",-0.388652029237886,0.877353353425036
"AM_to_AM",0.479071420759097,-1.04114569797932
"AM_to_AM",0.101599601871694,-0.227872907522497
"AM_to_AM",-0.0529557708557882,0.122157322745608
"AM_to_AM",0.224481090998526,-0.813569153038663
"AM_to_AM",0.115122997852273,-0.178595977655605
"AM_to_AM",-0.115142726663056,0.0472399766848857
"AM_to_AM",0.0957405978526533,-0.682451090886749
"AM_to_AM",0.531328258465294,-0.163879562585842
"AM_to_AM",-0.409380999258879,-0.705375925082505
