"rx","ry","rxy","corr","rx.hat","ry.hat","rxy.hat","corr.hat","rx0.hat","ry0.hat","LR","kx","ky","tree.index","tree.size"
0.0017018609830087,0.00117002942581848,0,0,0.00163527417943458,0.00174194670147397,3.59740313220931e-05,0.0208695187131556,0.0016719964068649,0.00177941991269449,0.106137380760629,2,2,15,515
0.000319098934314132,0.00212732622876088,0,0,0.000213544338073553,0.00220086231315619,0,0,0.000213544340569705,0.00220075134878422,5.04262516187737e-08,2,4,15,515
0.000744564180066308,0.00159549467157066,0,0,0.000537224426279734,0.00153188033398757,0,0,0.000537223113854735,0.00153184927602137,6.08923755862634e-09,2,4,15,515
0.00202095991732284,0.00159549467157066,0,0,0.00143374856210728,0.000890618143435938,8.40808413410601e-05,0.0691274140676998,0.00151836926286888,0.000974920333380336,1.33017889856882,5,3,15,515
0.00191459360588479,0.00138276204869457,0,0,0.00254848692932779,0.000979418711938094,0,0,0.00254816809646161,0.000979403966143934,3.57197336597892e-07,3,2,15,515
0.00248414806394776,0.00248414806394776,0,0,0.00208549534770509,0.00238818822192189,0,0,0.00208533790273485,0.00238793671498127,1.24173396898186e-07,2,2,16,166
0.0016560987092985,0.00552032903099502,0,0,0.0035196477451139,0.00504880551687376,0,0,0.00351950017952478,0.00504850617504662,8.21525532046508e-08,3,5,16,166
0.00552032903099502,0.00220813161239801,0,0,0.00397907995609279,0.00173668456100098,0.000121589413948239,0.0440467141295606,0.00410209089303442,0.00186659834152477,0.189676757410297,5,2,16,166
0.00303618096704726,0.00441626322479601,0,0,0.00200886968362644,0.00417842167717146,0,0,0.0020088615719293,0.00417809355386481,8.63394689076813e-08,3,4,16,166
0.00331219741859701,0.00303618096704726,0,0,0.0029919084620506,0.0033291044189767,0,0,0.00299137833409794,0.00332868143755922,4.81539927932317e-07,2,3,16,166
0.00524431257944526,0.00441626322479601,0,0,0.00319690004985578,0.00342377348709183,0,0,0.00319685805561757,0.00342184017425796,3.24303650245383e-06,5,2,16,166
0.00441626322479601,0.00248414806394776,0,0,0.00451063153481225,0.00330797840484929,0.000254829369360532,0.0618444637793922,0.00477424875249037,0.00357579156153077,0.317084912386633,5,2,16,166
0.001104065806199,0.00276016451549751,0,0,0.0026062563779324,0.00141967545540515,0,0,0.00260572706743516,0.00141960983445089,3.72089431266431e-07,3,3,16,166
0.00441626322479601,0.001104065806199,0,0,0.00425664770977903,0.00269619089972825,0.000307874533379185,0.0831421802191594,0.00452528485738542,0.00300615056808186,0.450754891969979,4,2,16,166
0.00386423032169651,0.00248414806394776,0,0,0.00142853072000325,0.00326696979624801,0,0,0.00142852589707917,0.00326677750872117,4.4890697381561e-08,3,3,16,166
0.00169527850470401,0.00339055700940802,0,0,0.00188888585341073,0.00339788422832965,0.000415633719827689,0.140203119311824,0.00230591018939586,0.00383148509834634,2.75213466618544,2,3,17,322
