binominal,F01286,F01287,F00679_mean,F00679_sem,F00727_mean,F00727_sem,F00709_mean,F00709_sem
Nyssa_sylvatica,Nyssa,sylvatica,-0.21872618107425024,0.051690021260044836,2.7145812353046512,0.040175358190496606,-1.9840576938061338,0.0969837902402069
Ocotea_aciphylla,Ocotea,aciphylla,-0.18525365722624695,0.09313836831844133,1.8484581725265206,0.3274292674215676,-1.1095593254967102,0.0143707711556893
Ocotea_amazonica,Ocotea,amazonica,-0.791863153499103,,3.169685580677429,,-1.2801341652915,
Ocotea_andina,Ocotea,andina,-0.10926638352856356,0.026830875582906727,1.55615669093666,0.09040579769810723,-1.0967892553748793,0.06375882376385238
Ocotea_argyrophylla,Ocotea,argyrophylla,-0.5361434317502807,,2.7713379403381286,,-1.2173958246580767,
Ocotea_aurantiodora,Ocotea,aurantiodora,-0.6772738314036552,,2.911263116927541,,-1.1615520884419839,
Ocotea_boissieriana,Ocotea,boissieriana,-0.35953617621976464,,2.3504224224082058,,-1.2039728043259361,
Ocotea_cujumary,Ocotea,cujumary,-0.6348782724359695,,2.9569914452375605,,-1.3783261914707137,
Ocotea_cuneifolia,Ocotea,cuneifolia,-0.010353412079491597,,1.1716489735317928,,-0.909433561100182,
Ocotea_infrafoveolata,Ocotea,infrafoveolata,-0.7902717285178257,0.03503635564445862,2.8286394641191785,0.19385118394221743,-1.0062803126872122,0.12337659705474951
Ocotea_lancifolia,Ocotea,lancifolia,-0.6488405705122152,0.18252437161437715,2.7642470232408134,0.375583624431904,-1.1772822412051882,0.07751593980149721
Ocotea_myriantha,Ocotea,myriantha,-0.1947990783050673,,2.3702437414678603,,-1.4828052615007343,
Ocotea_nigra,Ocotea,nigra,-0.3291179912206263,0.024850537936562413,2.2958231378514222,0.11325918865164572,-1.3942512440679904,0.14227230658654916
Ocotea_nigrescens,Ocotea,nigrescens,-0.6991652528855083,,2.6905648867611904,,-0.9942522733438669,
Ocotea_olivacea,Ocotea,olivacea,-0.2119563619236453,,2.172476407647025,,-1.4610179073158271,
Ocotea_pauciflora,Ocotea,pauciflora,-0.008032171697264267,,1.8809906029559975,,-1.4312917270506265,
Ocotea_pedanomischa,Ocotea,pedanomischa,-0.18708954715935722,0.0209304466640884,1.5732825944405107,0.14155187588431445,-0.9576072231713341,0.18228733743302908
Ocotea_percurrens,Ocotea,percurrens,-0.2744368457017603,,2.0082140323914683,,-1.0788096613719298,
Ocotea_rotundata,Ocotea,rotundata,-0.29171309425321995,0.028468358504591906,2.0909496474051315,0.054029880130923365,-1.2663866497214424,0.024595805809311068
Ocotea_scabrella,Ocotea,scabrella,-0.320205264157341,,2.203869120054888,,-1.2909841813155656,
Ocotea_splendens,Ocotea,splendens,-0.5293290953305504,,2.4782176616372036,,-1.1363141558521213,
Oenothera_biennis,Oenothera,biennis,-1.1394342831883648,,4.553876891600541,,-2.0402208285265546,
Olea_europaea,Olea,europaea,-0.4835057873132024,0.14966904094961433,2.19530796863524,0.28694355389421966,-0.8772774973194087,0.046228936007885066
Olearia_avicenniaefolia,Olearia,avicenniaefolia,-0.7339691750802004,,2.9856819377004897,,-1.3093333199837622,
Olearia_rani,Olearia,rani,-0.6274651745984232,0.07587586867504874,3.7577081561295334,0.23430351609502917,-2.2180872598383474,0.08440660040392045
Onoclea_sensibilis,Onoclea,sensibilis,-1.1396669670377169,0.2203658041613863,4.325836005221583,0.49697214135732537,-2.2068871690579352,0.30757998017165344
Oreocnide_frutescens,Oreocnide,frutescens,-1.4304552569056603,,4.544155511736094,,-1.4677873936729604,
Oreopanax_sessiliflorus,Oreopanax,sessiliflorus,-0.42541756774796774,0.02115116513386055,2.816497466220665,0.05504726708151772,-1.7248407870816749,0.0716195976036712
Orophea_creaghii,Orophea,creaghii,-0.9179420946233856,,3.813527758679047,,-0.941608539858445,
Orthocarpus_luteus,Orthocarpus,luteus,-1.5789087073992776,,4.435217814437088,,-1.0986122896681096,
Osmanthus_didymopetalus,Osmanthus,didymopetalus,-0.32921265129195343,,1.4861396960896067,,-0.916290731874155,
Osmunda_japonica,Osmunda,japonica,-0.8704214961323867,,3.1579435469054666,,-1.21119305101923,
Osyris_alba,Osyris,alba,-0.4605682824592504,,1.773033775520673,,-0.046196244340189895,
Oxytropis_sericea,Oxytropis,sericea,-1.266380264454553,,4.571144285822836,,-1.6932077923927629,
Pachira_insignis,Pachira,insignis,-0.2395270305647338,,2.567254391136754,,-1.5558971455060706,
Pachira_macrocalyx,Pachira,macrocalyx,-0.18512548412668892,,2.194999882314108,,-1.1270117631898076,
Pachira_minor,Pachira,minor,-0.4748151862429576,,2.613006652415316,,-1.5371172508544744,
Pagamea_macrophylla,Pagamea,macrophylla,-0.6831968497067772,,3.087399462079815,,-1.4740332754278973,
Palicourea_amplectens,Palicourea,amplectens,-1.5005835075220182,,4.032646447751885,,-0.8119307165499123,
Palicourea_corymbifera,Palicourea,corymbifera,-0.9755100915341263,,3.5516268606875596,,-1.1457038962019601,
Palicourea_dichotoma,Palicourea,dichotoma,-0.8209805520698302,,2.9811261211646287,,-1.1026203100656484,
Palicourea_hoffmannseggiana,Palicourea,hoffmannseggiana,-0.709276562489829,,2.740840023925201,,-0.7787050689215919,
Palicourea_spicata,Palicourea,spicata,-0.6367668471238376,,1.9933388426264242,,-0.5905905922348531,
Palicourea_stenosepala,Palicourea,stenosepala,-0.9028810449642375,,3.1451822713235313,,-1.0978061606766059,
Palicourea_thyrsiflora,Palicourea,thyrsiflora,-0.7556610859491876,,2.8732850468250555,,-1.1191609578643555,
Palicourea_tinctoria,Palicourea,tinctoria,-0.5180180943474952,,3.293668169785451,,-2.015896366246788,
Palicourea_virens,Palicourea,virens,-0.6597124044737079,,2.1972245773362196,,-0.9238189982949466,
Panicum_capillare,Panicum,capillare,-1.6094379124341003,,5.384495062789089,,-1.9661128563728327,
Panicum_virgatum,Panicum,virgatum,-0.8209805520698302,,3.58351893845611,,-1.6607312068216509,
Pappobolus_microphyllus,Pappobolus,microphyllus,-0.7497882330216177,0.08460866710531555,5.638187711585184,0.026264710607078356,-3.3383217790093753,0.014085438483347978
Parablechnum_novae-zelandiae,Parablechnum,novae-zelandiae,-1.1086626245216111,,3.332204510175204,,-0.9675840262617056,
Parablechnum_procerum,Parablechnum,procerum,-1.3093333199837622,,3.4372078191851885,,-0.6348782724359695,
Parthenocissus_quinquefolia,Parthenocissus,quinquefolia,-1.738597919217369,,5.027890960377734,,-1.330724511046161,
Payena_microphylla,Payena,microphylla,-0.21302947664586025,0.04791364074420659,2.121405227762574,0.12187540202236875,-1.4278276651181154,0.034232166631232415
Pectinopitys_ferruginea,Pectinopitys,ferruginea,-0.1275272019094987,0.026815028290671075,1.9352725247996259,0.03562264211877566,-1.5062766480346386,0.041536664095548244
Pennantia_corymbosa,Pennantia,corymbosa,-0.700002167840056,0.030968520754320362,3.5255130184638794,0.06620509868191746,-1.8822193250346506,0.03615643548703009
Penstemon_bradburyi,Penstemon,bradburyi,-0.8915981192837836,,3.9318256327243257,,-1.8971199848858813,
Penstemon_confertus,Penstemon,confertus,-1.2395999819690873,,4.381321386044519,,-1.6486586271873818,
Penstemon_nitidus,Penstemon,nitidus,-1.119631655892185,,3.2524364348165227,,-0.7741162433345763,
Penstemon_procerus,Penstemon,procerus,-0.9401992769258307,,3.8642920528859657,,-1.7231344822022945,
Pentaphylax_euryoides,Pentaphylax,euryoides,-2.1147786059695215,,4.583333491378917,,-0.6348782724359695,
Pentaspadon_motleyi,Pentaspadon,motleyi,-1.2089853461494804,,3.666321662240143,,-1.0291936338397516,
Persea_areolatocostae,Persea,areolatocostae,-0.8389844631539934,0.6911802683855991,2.6412786428185386,1.431536128328368,-0.7196952581947105,0.04755989513434138
Persea_ferruginea,Persea,ferruginea,-0.02490763570618478,,1.2476831491754343,,-0.956609743536499,
Persea_weberbaueri,Persea,weberbaueri,-0.06846574319885602,0.012635858238185438,1.3046625473628732,0.03085592812204829,-0.9261811026485611,0.005437343247811588
Phalaris_arundinacea,Phalaris,arundinacea,-1.1736052677095397,,5.389871424131001,,-3.1154441231766405,
Phellodendron_amurense,Phellodendron,amurense,-0.7029706471952143,0.024430102787068843,3.570451277096477,0.10579640987879847,-1.9853855236709113,0.07143799570015924
Philadelphus_incanus,Philadelphus,incanus,-1.6613239402872904,0.057370958083759575,5.097337341850784,0.3988869614488464,-1.5375102749412173,0.29507118880709293
Phillyrea_angustifolia,Phillyrea,angustifolia,-0.8891318179082355,0.10478267465214629,2.5161627490475658,0.13831918661853382,-0.39227370553253016,0.030509386955084563
Phillyrea_latifolia,Phillyrea,latifolia,-0.8820339746610493,0.12001891480230358,2.501834101213182,0.3022599807719075,-0.4054971090124808,0.0563192714090697
Phleum_pratense,Phleum,pratense,-1.7313755783125915,0.2382496576607385,5.477826142789119,0.3664474136828998,-2.106075544384875,0.6680203004953951
Phlomis_purpurea,Phlomis,purpurea,-0.8049166984388822,0.019763872082912637,1.9628553636694313,0.47300356415897665,-0.6470161495039979,0.04728735133663614
Phlomoides_umbrosa,Phlomoides,umbrosa,-1.408335491996771,,4.810882612537776,,-1.7270926544454654,
Phlox_hoodii,Phlox,hoodii,-1.3291581697490815,,4.673338915563373,,-1.7122763611781084,
Phoebe_lanceolata,Phoebe,lanceolata,-0.2861645612709179,0.05614031062725412,2.0632490037413413,0.1410976134987367,-1.1911386425585437,0.05211589349245216
Phoebe_puwenensis,Phoebe,puwenensis,-0.3194518992420144,0.08828069477380987,1.6832833220259869,0.10595161850878965,-0.7315745518568995,0.14662474439952267
Phyllocladus_hypophyllus,Phyllocladus,hypophyllus,-0.5372521350786019,0.030319837016855596,2.965817962947108,0.06649865689729584,-1.6045086393144665,0.06965992739397037
Phyllocladus_trichomanoides,Phyllocladus,trichomanoides,-0.4851061718904184,0.06512988498068284,2.7072406524922443,0.07953087859591167,-1.51128538735998,0.11469818125477578
Physalis_virginiana,Physalis,virginiana,-1.2039728043259361,,3.9889840465642745,,-1.3093333199837622,
Picea_abies,Picea,abies,-0.9262880271546908,0.036488404489152686,3.079987009246412,0.0912998055098504,-1.2588608837383977,0.0531409502322528
Picea_koraiensis,Picea,koraiensis,-0.8549000734051684,0.1496191540177584,3.31941182806963,0.34597580134683203,-1.2589368035785578,0.07523355402730511
Picea_meyeri,Picea,meyeri,-0.8833566038655443,0.2061160733026896,3.051295165662791,0.5000841332066509,-1.0430174654336524,0.09944193837907683
Picea_wilsonii,Picea,wilsonii,-0.9164582492258553,0.23311857991853674,3.0375468185139067,0.5439482787811675,-0.9630658269240451,0.11602666828530943
Picramnia_latifolia,Picramnia,latifolia,-0.9660939080920784,,3.0727394594587665,,-0.9005492614922284,
Picrasma_longistaminea,Picrasma,longistaminea,-0.09937844398027885,,2.2559859156640436,,-1.8156769043461325,
Picris_hieracioides,Picris,hieracioides,-1.324258970200438,,5.298317366548036,,-2.137070654516472,
Pilosella_officinarum,Pilosella,officinarum,-0.9359506874659771,0.09082509712318576,4.159935502497942,0.35645845936087606,-2.1335964280735062,0.25760236495813577
Pinus_armandii,Pinus,armandii,-0.9266551589414771,0.20038190431332725,2.895485781868288,0.5063888438794409,-0.8004950262866342,0.1152352934642877
Pinus_elliottii,Pinus,elliottii,-0.887382290892566,0.06027963222664432,3.2748024139208303,0.12870332291932352,-1.2371003564765153,0.016708214340060652
Pinus_koraiensis,Pinus,koraiensis,-0.6426746881492009,0.11286493242910967,2.92515478090654,0.16225167006512303,-1.297543976296926,0.11586477737163288
Pinus_massoniana,Pinus,massoniana,-1.2347757134809811,,4.091879989155383,,-1.3470736479666092,
Pinus_nigra,Pinus,nigra,-0.7985076962177716,,3.5085558999826545,,-1.3983669423541598,
Pinus_pinea,Pinus,pinea,-1.1525670162660357,,2.9320806795136076,,-0.33804554382017254,
Pinus_pumila,Pinus,pumila,-1.2647849437226935,,3.97293082855107,,-1.1918246692925936,
Pinus_pungens,Pinus,pungens,-0.7339691750802004,,3.4468078929142076,,-1.7372712839439852,
Pinus_resinosa,Pinus,resinosa,-0.8224212845843796,0.1816029770942922,2.8864320591214603,0.30494835208911686,-1.2381299754695265,0.09932882672252281
Pinus_strobus,Pinus,strobus,-0.8575996438194835,0.1091418727152021,2.85597686038792,0.15243122223625793,-0.8466862635980585,0.14492005447508136
Pinus_sylvestris,Pinus,sylvestris,-0.7102156263161983,0.02592042826514616,2.694106715427662,0.05381233915644451,-1.0134613532760182,0.01721324083065639
Pinus_tabuliformis,Pinus,tabuliformis,-0.9342760747618067,0.22122839968621943,3.1618285640534913,0.4975866435821563,-1.0552185737442554,0.06034862641613792
Pinus_virginiana,Pinus,virginiana,-1.2575223788988183,0.07080992334082381,3.1949371834915814,0.11081737816740019,-0.4245869020130752,0.09346095331242997
Piper_arboreum,Piper,arboreum,-0.7175690973647506,0.08852284221132894,2.8669799509553764,0.28868627246353595,-1.1903456570592716,0.11153599568734172
Pistacia_chinensis,Pistacia,chinensis,-1.4309988829043705,,4.505128831807865,,-0.4307829160924542,
Pistacia_lentiscus,Pistacia,lentiscus,-0.8466947089862523,,2.4433962786339625,,-0.3503348434897918,
Pistacia_terebinthus,Pistacia,terebinthus,-0.7980633505095052,,2.158969708422966,,-0.30964215297739967,
Pittosporum_eugenioides,Pittosporum,eugenioides,-0.878162062838403,0.015682039371342684,3.8871495882579015,0.06148025239981698,-1.8859882866475104,0.04381909649655321
Pittosporum_tenuifolium,Pittosporum,tenuifolium,-0.8575032473297671,0.04088413276582963,3.927643251380568,0.05183810066436267,-1.9656850155126826,0.07146916426090467
Plagianthus_regius,Plagianthus,regius,-0.8302349326240118,0.02097985719933437,4.057584119089452,0.05770837168224063,-2.1453654139494778,0.038749597232401026
Planchonella_grandifolia,Planchonella,grandifolia,-0.2639188305615893,0.06713990631211597,1.8258553253404601,0.08946845338404096,-1.030477050658568,0.08805828335111081
Plantago_lanceolata,Plantago,lanceolata,-1.195729100549826,,5.656460287081696,,-3.3486669922922427,
Plantago_patagonica,Plantago,patagonica,-1.7531158475600377,,5.146203713904753,,-0.8997614291032724,
Platanus_acerifolia,Platanus,acerifolia,-1.2656322739126677,,3.175132901920282,,-1.9139271032022627,
Platanus_occidentalis,Platanus,occidentalis,-0.5867217583037229,0.0746834244199209,3.0707640478485,0.20750033229185724,-1.9155480011852002,0.17772091067415197
Platycladus_orientalis,Platycladus,orientalis,-0.5871710494495334,0.09762805745041013,2.502500855279393,0.18112907414102342,-1.0361723617930119,0.01461364030377241
Platypodium_elegans,Platypodium,elegans,-0.13832299122386713,0.09715515565749092,1.8539763690513333,0.13429991338509836,-1.3352588243556593,0.06001039862201718
Pleioblastus_amarus,Pleioblastus,amarus,-0.7367344295219124,0.08885045767010126,2.0772193928621907,0.25040283420570814,-0.3291733832048703,0.0929872040001715
Pleroma_ochypetalum,Pleroma,ochypetalum,-0.7056247020710579,,3.0074921809869015,,-1.3545456633053103,
Poa_cusickii,Poa,cusickii,-1.7814131771739108,,4.899614377441543,,-1.029762051352928,
Poa_nemoralis,Poa,nemoralis,-1.3862943611198906,,5.1298987149230735,,-2.120263536200091,
Poa_pratensis,Poa,pratensis,-1.6596202171045162,0.14149521595943393,5.711604119519843,0.4089055241738351,-2.204886182849473,0.829076072463085
Podocarpus_gibbsii,Podocarpus,gibbsii,-0.4703651174035123,0.058217607729500784,2.667605751503026,0.11901539205505472,-1.355912466733884,0.07171693771539694
Podocarpus_laetus,Podocarpus,laetus,-0.143568626426579,0.03676477240025523,2.1362008785625104,0.052866225017624086,-1.657320314915405,0.038008131893860486
Podocarpus_neriifolius,Podocarpus,neriifolius,-1.4276720641842078,,4.671921721289969,,-1.5782306201845877,
Podocarpus_oleifolius,Podocarpus,oleifolius,-0.16892501010632188,0.04484869741254365,1.9754866638175503,0.08801115333023454,-1.3963659887037414,0.11635390611284126
Podocarpus_totara,Podocarpus,totara,-0.13236805130673931,0.01809674795539726,2.3918528387962477,0.049399041601765684,-1.8849798935624797,0.01897219034325579
Podophyllum_peltatum,Podophyllum,peltatum,-0.1917338742957984,0.0934487893453236,2.6824764998060795,0.2357915056128204,-2.056840821617812,0.05964013985554662
Polyspora_axillaris,Polyspora,axillaris,-0.4954635978291596,0.049877359060988405,2.2477755173629146,0.2844958404270509,-0.8676566482396147,0.09423791800192942
Polystichum_chilense,Polystichum,chilense,-1.2039728043259361,,3.7773481021015445,,-1.2378743560016174,
Pometia_pinnata,Pometia,pinnata,-0.5846962761477271,0.05466336461137832,2.3598455090309463,0.18116464625859252,-0.9084038447860464,0.08935001496485044
Populus_alba,Populus,alba,-0.6362943689671625,,2.228302173091705,,-0.5597608444556111,
Populus_cathayana,Populus,cathayana,-1.513301142658769,0.1421001508585218,4.489402980904467,0.27044444626636216,-1.168355532863177,0.23928763328620262
Populus_deltoides,Populus,deltoides,-1.0091675629225603,0.3396354908976566,3.728877651256532,0.5622415359253495,-2.2954127198784384,0.2717972348357829
Populus_grandidentata,Populus,grandidentata,-0.6711300469983076,0.11541221644717078,3.638340055688231,0.2841046732363444,-2.0409478530952945,0.1862419931722167
Populus_suaveolens,Populus,suaveolens,-1.6137623978617537,0.28671441026874955,4.929435917693552,0.5600509082748918,-1.4367714044060407,0.03790674819799679
Populus_tremula,Populus,tremula,-0.9981948205804385,0.1855523398323062,4.349847237229029,0.34784166135656286,-1.66267774556429,0.05498747512790391
Populus_tremuloides,Populus,tremuloides,-1.5611651288269632,0.08578502688925371,3.760414154818072,0.1778680107428615,-0.41508364682929094,0.08790166668292909
Populus_trichocarpa,Populus,trichocarpa,-1.150296858036022,0.1708847561861094,4.324336019596804,0.31961163185225033,-1.5804832495769883,0.04564260224301924
Potentilla_acaulis,Potentilla,acaulis,-1.4271163556401458,0.0,4.434285366430988,0.023428350089228722,-1.2911494978983247,0.01818382208543745
Potentilla_indica,Potentilla,indica,-1.640928579525471,,5.319102395933146,,-1.80856658686647,
Potentilla_pusilla,Potentilla,pusilla,-1.1825780539761805,0.20275958753746645,4.1497029753187995,0.5478458780332022,-1.6754575036888901,0.29565539456817996
Potentilla_tenacetifolia,Potentilla,tenacetifolia,-1.3862943611198906,0.0,4.235753756669615,0.00600455744131123,-1.2045286687522814,0.033345687249336176
Pourouma_cecropiifolia,Pourouma,cecropiifolia,-1.012356395484518,,3.5405238245835102,,-1.2739951877213138,
Pouteria_austin-smithii,Pouteria,austin-smithii,-0.5026921238692685,,2.1334456507743695,,-0.8866060419257326,
Pouteria_caimito,Pouteria,caimito,-0.709276562489829,,2.900871992530031,,-1.3205066205818874,
Pouteria_cuspidata,Pouteria,cuspidata,-0.789658080940789,,2.771963526845863,,-0.9649559038554361,
Prasoxylon_excelsum,Prasoxylon,excelsum,-0.12044771501308699,,2.208367212623428,,-1.7259072869462408,
Prionostemma_aspera,Prionostemma,aspera,-0.3765068983985998,0.04789368486382287,2.4940520447856342,0.08392827694420142,-1.4989666866988056,0.020971603487714884
Protium_altsonii,Protium,altsonii,-0.7031975164134467,,2.8936995479888394,,-1.0788096613719298,
Protium_amazonicum,Protium,amazonicum,-0.8603830999358592,,2.421256622711544,,-0.6329932577401982,
Protium_apiculatum,Protium,apiculatum,-0.8698843590599994,,2.9279886214674717,,-0.9441759353636907,
Protium_aracouchini,Protium,aracouchini,-0.5442725735238227,0.12979336568028765,1.888130396511547,0.38837171596772,-0.5876973171633978,0.17590788441700875
Protium_calanense,Protium,calanense,-0.8324092478934529,,2.731115474033206,,-0.7031975164134467,
Protium_calendulinum,Protium,calendulinum,-1.18090753139494,,3.5254777821724925,,-0.7256703722655053,
Protium_crassipetalum,Protium,crassipetalum,-0.6971552019574841,,2.7713379403381286,,-0.9038682118755978,
Protium_decandrum,Protium,decandrum,-0.715392789507265,,2.8100049236252036,,-1.1147416705979933,
Protium_divaricatum,Protium,divaricatum,-0.6051363032372319,,2.7498317351171653,,-1.2039728043259361,
Protium_elegans,Protium,elegans,-0.6033064765601558,,2.372111155642656,,-0.7113111511876165,
Protium_ferrugineum,Protium,ferrugineum,-0.7787050689215919,,3.1463051320333655,,-1.3318061758358208,
Protium_gallosum,Protium,gallosum,-0.8580218237501793,,2.990719731730447,,-1.0817551716016867,
Protium_giganteum,Protium,giganteum,-0.5202028846413618,0.23929779646860466,2.2216822237669605,0.755628219032384,-0.9406663361900132,0.2773191656718756
Protium_grandifolium,Protium,grandifolium,-0.7215466550816433,,3.0516399054922867,,-1.1488535051048565,
Protium_hebetatum,Protium,hebetatum,-0.5091603444469295,,2.1447610078004784,,-0.7339691750802004,
Protium_heptaphyllum,Protium,heptaphyllum,-0.6558513958162484,,2.4570214462984645,,-0.8915981192837836,
Protium_laxiflorum,Protium,laxiflorum,-0.5361434317502807,,2.136530508663963,,-0.8007323912398827,
Protium_occultum,Protium,occultum,-0.6180397080731398,,2.4362414778067194,,-0.6143360001356555,
Protium_opacum,Protium,opacum,-0.5329426257334007,0.08954178420604811,2.3992907571238455,0.3153709884888121,-1.0852363052382148,0.20180171083501006
Protium_paniculatum,Protium,paniculatum,-0.5780343734594406,,2.4518667957098,,-0.9390477189967712,
Protium_pilosissimum,Protium,pilosissimum,-0.9213032736976993,,3.3243163373261977,,-1.1841701770297564,
Protium_pilosum,Protium,pilosum,-0.43540898448123644,,3.11529150861163,,-1.6044503709230613,
Protium_sagotianum,Protium,sagotianum,-0.7779662273289141,0.12153977675655475,2.490992836132547,0.3012572010949355,-0.6931148659080432,0.10161728363523208
Protium_spruceanum,Protium,spruceanum,-0.8462983600541201,,3.147594622863237,,-1.1177951080848836,
Protium_strumosum,Protium,strumosum,-0.780886094867952,,3.0032042883926917,,-1.0106014113453965,
Protium_subserratum,Protium,subserratum,-0.5392622912372378,0.1670408245226208,2.000075462089554,0.42679811608038176,-0.634163981319556,0.08563537595991137
Protium_tenuifolium,Protium,tenuifolium,-0.7743572359854884,,2.9231615807191558,,-0.9649559038554361,
Protium_trifoliolatum,Protium,trifoliolatum,-0.8891620644859025,,3.1250046092581303,,-0.9781661355922425,
Protium_unifoliolatum,Protium,unifoliolatum,-0.4079682383262829,,2.0451088625993306,,-0.6792442753909539,
Protium_urophyllidium,Protium,urophyllidium,-0.8255363686056909,,2.6878474937846906,,-0.7940730991499059,
Prumnopitys_montana,Prumnopitys,montana,-0.168063685047255,,1.4412170116693481,,-0.8637198450804504,
Prumnopitys_taxifolia,Prumnopitys,taxifolia,-0.29026681170153473,0.0302782163153254,2.3782110853959173,0.08662791910107427,-1.5533439219102376,0.02822763724701271
Prunus_armeniaca,Prunus,armeniaca,-0.8141855089370014,,3.518862936047514,,-1.6467516202784152,
Prunus_avium,Prunus,avium,-1.2300022122151815,0.18902287891908376,4.091277925394304,0.5006673516444091,-1.2945306489372104,0.2846366631998634
Prunus_herthae,Prunus,herthae,-0.8130574772325029,,2.394996191793791,,-0.5270710490140056,
Prunus_opaca,Prunus,opaca,-0.2516716349287479,,1.3609508374203392,,-0.6152355691367175,
Prunus_padus,Prunus,padus,-1.9166426513747452,,5.50616332770253,,-1.4152818974049077,
Prunus_sargentii,Prunus,sargentii,-1.3726982026114345,0.6506771563959894,3.4794784024850403,0.6482349696237616,-1.8572007434360587,0.26363546819072015
Prunus_serotina,Prunus,serotina,-0.503955211973249,0.05460270556664188,2.973740428685452,0.11195557466193952,-1.723768012149854,0.07630501591167523
Pseudodictamnus_hirsutus,Pseudodictamnus,hirsutus,-1.0362714932615358,,1.6660532864879638,,-0.6150953697146361,
Pseudodiphasium_volubile,Pseudodiphasium,volubile,-0.8209805520698302,,4.0163830207523885,,-2.3025850929940455,
Pseudolmedia_laevigata,Pseudolmedia,laevigata,-1.2413737882127087,0.1704905360672496,3.2114937323963133,0.2426471339859181,-0.44412416798802795,0.1554428444807417
Pseudolmedia_laevis,Pseudolmedia,laevis,-1.372233038279213,0.11726769457450516,3.866254726223092,0.12544634480611033,-0.8513815054981496,0.12959319087066712
Pseudolmedia_rigida,Pseudolmedia,rigida,-1.009500101270499,0.04375648567681356,3.2057104808998678,0.43145147623374047,-0.9452726162417442,0.519273940475569
Pseudopanax_crassifolius,Pseudopanax,crassifolius,-0.41080578983394644,0.052788240716497334,3.107192191618164,0.15090923615676394,-2.0375733969727325,0.08493545203381454
Pseudotsuga_menziesii,Pseudotsuga,menziesii,-0.5972432780347574,0.06627864944984331,2.82214291347496,0.1935502922133983,-1.2317620701709366,0.14929636051284467
Pseudowintera_colorata,Pseudowintera,colorata,-0.1886553551982739,0.0576388184157947,2.5056131436719395,0.18151407391095664,-1.8897963284636852,0.061028369816263896
Pseuduvaria_trimera,Pseuduvaria,trimera,-0.0865751081687126,,1.1719895530866142,,-0.7281021137437229,
Psychotria_asiatica,Psychotria,asiatica,-1.5703491682021098,0.080692294087066,4.471971307230726,0.077028447290298,-1.47221948908322,0.13721842335088005
Psychotria_rhombibractea,Psychotria,rhombibractea,-0.9014021193804044,,2.512035317176253,,-0.7277386253295643,
Pteridium_aquilinum,Pteridium,aquilinum,-1.3819040128185978,,4.6935390431844075,,-1.6882187894675424,
Pterophylla_faxinea,Pterophylla,faxinea,-1.460333812983626,0.031124995746843142,4.367300592945988,0.03814564473127644,-1.1019017352769689,0.045286238031799084
Pterophylla_racemosa,Pterophylla,racemosa,-1.038187869508621,0.07145864348431309,3.9212810966453326,0.12320491784326977,-1.5945622016841927,0.17595452850020885
Pterospermum_acerifolium,Pterospermum,acerifolium,-1.2703263048759572,,3.2449333591874905,,-1.4271163556401458,
Puccinellia_rupestris,Puccinellia,rupestris,-1.8078888511579385,,4.960266555333299,,-1.0200683565207758,
Pycnanthemum_virginianum,Pycnanthemum,virginianum,-1.0788096613719298,,4.430816798843313,,-2.0402208285265546,
Pyrus_betulifolia,Pyrus,betulifolia,-0.49724541653003324,0.10756710355937191,2.0853545345888427,0.43079874163696746,-0.8492992098044209,0.2270020365016247
Pyrus_bourgaeana,Pyrus,bourgaeana,-0.8459487708179082,,2.2300474258504153,,-0.25325685600132347,
Quercus_alba,Quercus,alba,-1.4452567946896375,0.15307788759197835,3.5434473900217536,0.2845426046275555,-0.39916173834850227,0.15155135968028496
Quercus_aliena,Quercus,aliena,-1.1544083997142127,0.2846276644353385,3.2183922231244337,0.633374023265001,-0.6667878040518268,0.14238244533258176
Quercus_asymmetrica,Quercus,asymmetrica,-1.0583152319035727,,3.810654511039857,,-1.5606477482646683,
Quercus_bicolor,Quercus,bicolor,-0.6220182642483356,0.04232753356246219,3.3555882020611723,0.14205072493202647,-1.870583852269681,0.16253675854603664
Quercus_canariensis,Quercus,canariensis,-0.8824933522908643,,2.552651901209491,,-0.48144484869720383,
Quercus_coccifera,Quercus,coccifera,-0.7487744150182892,,2.2988541711526858,,-0.3395964396651373,
Quercus_faginea,Quercus,faginea,-0.6774214800984629,,2.1051146846126847,,-0.4547297179841631,
Quercus_glauca,Quercus,glauca,-1.5141277326297755,,4.179145163914566,,-0.7985076962177716,
Quercus_ilex,Quercus,ilex,-0.597405275780442,,1.9956557032249547,,-0.3594483849445916,
Quercus_lowii,Quercus,lowii,-1.0051667357385106,0.043300372666079216,3.4214577947616593,0.0894731567714478,-1.0439831815645888,0.019477624018230385
Quercus_mongolica,Quercus,mongolica,-1.499239120136025,,4.881973211876243,,-1.4679970628214554,
Quercus_multinervis,Quercus,multinervis,-1.4628514838420459,,4.345563147836171,,-1.1936100172903894,
Quercus_oxyodon,Quercus,oxyodon,-1.7080159257951957,0.0,5.158334149593464,0.0,-1.2663102767755618,0.2521558576702033
Quercus_palustris,Quercus,palustris,-0.6876896736041167,0.04940939448501147,3.5906078015938125,0.2820864120567679,-1.9728573726199439,0.38283754786986823
Quercus_robur,Quercus,robur,-0.6510898464858265,0.15409831063033963,3.7388395138623096,0.18326200070176663,-0.9450235025903394,0.42286378573542666
